ID,Path,Title,Type,Location,Size bytes,Status candidate,Last modification,Last commit,Related module,Related specification (heuristic),Related code / tests,Authority candidate
DOC-1166,reports/dashboard_test_integration_success_report_20260113.md,Dashboard Test Integration - Project Success Report,STATUS,reports,13460,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Testing; Integration,.kiro/specs/active/basir_master_specification/07_INTEGRATION_PROTOCOLS.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1167,reports/dependencies_20260113.txt,Showing outdated packages.,UNKNOWN,reports,3209,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Delivery / operations,,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1168,reports/dependencies_analysis_20260113.md,"Dependencies Analysis Report - January 13, 2026",ANALYSIS,reports,7863,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Delivery / operations,,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1169,reports/flutter_analyze_20260113.txt,Analyzing basir_accounting_system...,UNKNOWN,reports,21678,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1170,reports/flutter_analyze_report_20260113.md,"Flutter Analyze Report - January 13, 2026",REPORT,reports,6002,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1171,reports/flutter_test_20260113.txt,00:00 +0: loading /home/m/Projects/basir_accounting_system/test/features/customers/domain/entities/customer_test.dart,UNKNOWN,reports,3490414,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Testing,,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1172,reports/flutter_test_report_20260113.md,"Flutter Test Report - January 13, 2026",REPORT,reports,6593,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Testing,,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1173,reports/phase_1_critical_fixes_completion_report_20260113.md,Phase 1 Critical Fixes - Completion Report,STATUS,reports,11214,COMPLETED_CLAIM,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1174,reports/repository_synchronization_analysis_20260114.md,Repository Synchronization Analysis Report,ANALYSIS,reports,11111,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Cross-cutting / undetermined,.kiro/specs/active/basir_master_specification/07_INTEGRATION_PROTOCOLS.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1175,reports/repository_synchronization_completion_20260114.md,Repository Synchronization Completion Report,STATUS,reports,10568,COMPLETED_CLAIM,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,.kiro/specs/active/basir_master_specification/07_INTEGRATION_PROTOCOLS.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1176,reports/task_2_1_completion_report_20260113.md,Task 2.1 Completion Report: Critical Technical Issues Resolution,TASK,reports,7137,COMPLETED_CLAIM,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1177,reports/task_2_1_progress_report_20260113.md,Task 2.1 Progress Report: Critical Technical Issues Resolution,TASK,reports,5403,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1178,reports/task_2_2_dependency_update_plan_20260113.md,Task 2.2 Dependency Update Plan: Safe Incremental Approach,TASK,reports,7083,PLANNING_CANDIDATE,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1179,reports/task_2_2_phase_1_completion_report_20260113.md,Task 2.2 Phase 1 Completion Report: Dependency Updates,TASK,reports,7015,COMPLETED_CLAIM,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1180,reports/task_2_2_phase_1_status_20260113.md,Task 2.2 Phase 1 Status Report: Dependency Constraints Analysis,TASK,reports,6803,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Cross-cutting / undetermined,,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1181,reports/task_2_3_authentication_system_analysis_20260113.md,Task 2.3 Authentication System Analysis & Implementation Plan,TASK,reports,9322,HISTORICAL_OR_STATUS,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Authentication / authorization,.kiro/specs/active/basir_master_specification/05_SECURITY_GOVERNANCE.md,See traceability matrix; not inferred from pathname alone,L5 — planning only
DOC-1182,reports/widget_tests_analysis_20260114.md,Widget Tests Analysis Report,ANALYSIS,reports,7332,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Testing,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1183,reports/widget_tests_phase1_completion_20260114.md,Widget Tests Fix - Phase 1 Completion Report,STATUS,reports,7736,COMPLETED_CLAIM,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Testing,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1184,reports/widget_tests_phase2_completion_20260114.md,Widget Tests Fix - Phase 2 Completion Report,STATUS,reports,11461,COMPLETED_CLAIM,2026-01-14T19:32:04+03:00,67cde21b6a6e278a252a9a668b451cc047b4b7bb,Testing,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1185,reports/widget_tests_phase2_progress_20260114.md,Widget Tests Fix - Phase 2 Progress Report,STATUS,reports,7766,HISTORICAL_OR_STATUS,2026-01-14T19:04:36+03:00,f277bbefaa40ec35456613b248e4d6b3e857898c,Testing,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1186,reports/widget_tests_project_final_summary_20260114.md,Widget Tests Fix Project - Final Summary Report,STATUS,reports,14577,HISTORICAL_OR_STATUS,2026-01-14T19:53:55+03:00,318a8ed0fc302d1723cf791b345e80c969b5a920,Testing,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1187,rust/audit.toml,"Ignore this security advisory because it only affects MySQL, which we don't use in the project.",REPORT,rust,266,UNDECLARED,2026-07-20T18:00:18+03:00,2c932dcd3f53763c63b7bd4dbee8eb8176a09173,Rust engine / FFI,,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1188,rust/crates/accounting_core/tests/audit_properties.rs,//! Property-Based Tests for Audit Trail and Temporal Justification,REPORT,rust/crates/accounting_core/tests,4310,UNDECLARED,2026-01-08T19:50:37+03:00,c107bc357765564c62fff304a60e000308388a9c,Accounting / ledger; Rust engine / FFI; Testing,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1189,rust/crates/accounting_core/tests/prop_audit.rs,use accounting_core::{,REPORT,rust/crates/accounting_core/tests,4970,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Accounting / ledger; Rust engine / FFI; Testing,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1190,rust/crates/accounting_core/tests/prop_standards.rs,use accounting_core::{,STANDARD,rust/crates/accounting_core/tests,1543,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Accounting / ledger; Rust engine / FFI; Testing,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1191,rust/crates/accounting_core/tests/reporting_properties.rs,//! Property-Based Tests for Reporting Integrity,REPORT,rust/crates/accounting_core/tests,4195,UNDECLARED,2026-01-08T19:50:37+03:00,c107bc357765564c62fff304a60e000308388a9c,Accounting / ledger; Rust engine / FFI; Testing,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1192,rust/crates/accounting_data/src/db/reporting.rs,"use accounting_core::reporting::models::{FinancialReport, TrialBalance, TrialBalanceLine};",REPORT,rust/crates/accounting_data/src/db,25987,UNDECLARED,2026-01-11T17:34:11+03:00,888fbe7d7493f3e7baf0324353b3fd677ed44504,Accounting / ledger; Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1193,rust/crates/accounting_data/src/db/standards.rs,"use accounting_core::audit::chain::{compute_record_hash, GENESIS_HASH};",STANDARD,rust/crates/accounting_data/src/db,6664,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Accounting / ledger; Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1194,rust/crates/accounting_native/src/api/auditor.rs,"use crate::api::ledger::{map_dto_to_entity, EntryDto};",REPORT,rust/crates/accounting_native/src/api,1605,UNDECLARED,2026-01-15T13:07:43+03:00,cc1606aa007799d428d096e69c8f3b708202ce77,Accounting / ledger; Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1195,rust/crates/accounting_native/src/api/reports.rs,use crate::api::get_pool;,REPORT,rust/crates/accounting_native/src/api,11109,UNDECLARED,2026-01-11T17:34:11+03:00,888fbe7d7493f3e7baf0324353b3fd677ed44504,Accounting / ledger; Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1196,rust/crates/accounting_native/src/api/standards.rs,use accounting_core::standards::registry::StandardsRegistry;,STANDARD,rust/crates/accounting_native/src/api,1706,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Accounting / ledger; Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1197,rust/migrations/20260103194619_create_standards_registry.sql,CREATE TABLE standards (,STANDARD,rust/migrations,349,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Rust engine / FFI,.kiro/specs/active/basir_master_specification/03_DATA_SCHEMA.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1198,rust/migrations/20260103194648_create_ledger_architecture.sql,Accounts,ARCHITECTURE,rust/migrations,2473,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Rust engine / FFI,.kiro/specs/active/basir_master_specification/02_ACCOUNTING_ENGINE.md,See traceability matrix; not inferred from pathname alone,L3 — design authority candidate
DOC-1199,rust/migrations/20260104191000_inventory_audit_hardening.sql,Inventory Audit Hardening: Cryptographic Hash Chain for Stock Movements,REPORT,rust/migrations,486,UNDECLARED,2026-01-08T19:08:37+03:00,68436d6937393c51f11c3b83137c0a22f66c5b8b,Rust engine / FFI,.kiro/specs/active/basir_master_specification/03_DATA_SCHEMA.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1200,rust_builder/README.md,"Please ignore this folder, which is just glue to build Rust with Flutter.",GUIDE,rust_builder,73,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1201,rust_builder/cargokit/README,/// This is copied from Cargokit (which is the official way to use it currently),GUIDE,rust_builder/cargokit,483,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1202,rust_builder/cargokit/build_tool/README.md,/// This is copied from Cargokit (which is the official way to use it currently),GUIDE,rust_builder/cargokit/build_tool,288,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L6 — operational guidance / policy candidate
DOC-1203,rust_builder/cargokit/build_tool/analysis_options.yaml,This is copied from Cargokit (which is the official way to use it currently),ANALYSIS,rust_builder/cargokit/build_tool,1227,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,L7 — historical or evidentiary claim only
DOC-1204,rust_builder/cargokit/build_tool/pubspec.lock,Generated by pub,UNKNOWN,rust_builder/cargokit/build_tool,13052,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1205,rust_builder/cargokit/build_tool/pubspec.yaml,This is copied from Cargokit (which is the official way to use it currently),UNKNOWN,rust_builder/cargokit/build_tool,804,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1206,rust_builder/ios/rust_lib_basir_app.podspec,To learn more about a Podspec see http://guides.cocoapods.org/syntax/podspec.html.,UNKNOWN,rust_builder/ios,1996,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,UNASSIGNED
DOC-1207,rust_builder/linux/CMakeLists.txt,The Flutter tooling requires that developers have CMake 3.10 or later,UNKNOWN,rust_builder/linux,789,UNDECLARED,2026-01-08T16:24:42+03:00,4fa2d6d83410603ebfba11bc69931a08eba23ec6,Rust engine / FFI; Flutter UI / UX,.kiro/specs/active/basir_master_specification/04_UI_DESIGN_SYSTEM.md,See traceability matrix; not inferred from pathname alone,UNASSIGNED
